timestamp,measured_phase_diff
2023-10-01T13:43:07.198340,352.45
2023-10-01T13:43:07.797036,353.16
2023-10-01T13:43:08.406717,357.48
2023-10-01T13:43:09.016393,357.84
2023-10-01T13:43:09.572107,356.76
2023-10-01T13:43:10.141809,358.2
2023-10-01T13:43:10.700527,1.08
2023-10-01T13:43:11.270229,3.6
2023-10-01T13:43:11.869426,2.88
2023-10-01T13:43:12.479108,5.77
2023-10-01T13:43:13.078787,6.48
2023-10-01T13:43:13.644807,11.14
2023-10-01T13:43:14.253305,8.66
2023-10-01T13:43:14.852985,9.0
2023-10-01T13:43:15.422683,11.51
2023-10-01T13:43:16.022363,12.59
2023-10-01T13:43:16.592059,14.04
2023-10-01T13:43:17.161756,14.76
2023-10-01T13:43:17.717964,16.54
2023-10-01T13:43:18.287664,17.25
2023-10-01T13:43:18.845880,18.2
2023-10-01T13:43:19.415583,20.24
2023-10-01T13:43:19.974300,19.48
2023-10-01T13:43:20.583982,22.68
2023-10-01T13:43:21.182679,24.07
2023-10-01T13:43:21.748888,25.97
2023-10-01T13:43:22.352561,25.61
2023-10-01T13:43:22.922264,27.18
2023-10-01T13:43:23.521462,28.44
2023-10-01T13:43:24.087199,30.6
2023-10-01T13:43:24.696878,30.63
2023-10-01T13:43:25.256580,33.58
2023-10-01T13:43:25.826276,35.32
2023-10-01T13:43:26.385495,34.56
2023-10-01T13:43:26.995176,34.92
2023-10-01T13:43:27.554879,36.72
2023-10-01T13:43:28.124575,39.68
2023-10-01T13:43:28.722769,41.25
2023-10-01T13:43:29.288484,40.32
2023-10-01T13:43:29.898164,42.84
2023-10-01T13:43:30.457866,44.55
2023-10-01T13:43:31.067539,44.28
2023-10-01T13:43:31.626762,46.53
2023-10-01T13:43:32.196465,48.55
2023-10-01T13:43:32.766161,47.52
2023-10-01T13:43:33.325864,50.71
2023-10-01T13:43:33.884581,52.02
2023-10-01T13:43:34.449585,53.64
2023-10-01T13:43:35.061981,54.31
2023-10-01T13:43:35.657672,55.08
2023-10-01T13:43:36.223889,57.24
2023-10-01T13:43:36.793591,59.4
2023-10-01T13:43:37.352300,59.76
2023-10-01T13:43:37.922001,61.14
2023-10-01T13:43:38.481219,60.84
2023-10-01T13:43:39.050922,63.72
2023-10-01T13:43:39.610140,63.59
2023-10-01T13:43:40.179842,64.99
2023-10-01T13:43:40.739543,65.18
2023-10-01T13:43:41.349219,68.4
2023-10-01T13:43:41.947412,69.84
2023-10-01T13:43:42.557094,68.13
2023-10-01T13:43:43.126791,73.44
2023-10-01T13:43:43.726471,73.8
2023-10-01T13:43:44.326259,73.73
2023-10-01T13:43:44.935940,76.68
2023-10-01T13:43:45.545613,78.84
2023-10-01T13:43:46.145297,76.09
2023-10-01T13:43:46.754971,79.56
2023-10-01T13:43:47.311187,81.28
2023-10-01T13:43:47.880886,83.16
2023-10-01T13:43:48.440107,85.32
2023-10-01T13:43:49.009807,86.58
2023-10-01T13:43:49.569509,86.67
2023-10-01T13:43:50.139209,89.01
2023-10-01T13:43:50.736901,90.72
2023-10-01T13:43:51.303118,92.16
2023-10-01T13:43:51.872821,92.52
2023-10-01T13:43:52.431539,95.3
2023-10-01T13:43:53.041221,95.04
2023-10-01T13:43:53.600920,96.84
2023-10-01T13:43:54.170619,99.36
2023-10-01T13:43:54.729625,98.64
2023-10-01T13:43:55.299327,102.34
2023-10-01T13:43:55.898018,101.16
2023-10-01T13:43:56.463726,102.5
2023-10-01T13:43:57.033427,104.45
2023-10-01T13:43:57.631616,106.77
2023-10-01T13:43:58.197330,108.0
2023-10-01T13:43:58.767033,107.28
2023-10-01T13:43:59.326247,108.36
2023-10-01T13:43:59.895946,109.44
2023-10-01T13:44:00.465645,109.66
2023-10-01T13:44:01.025347,114.12
2023-10-01T13:44:01.584062,114.12
2023-10-01T13:44:02.193744,114.95
2023-10-01T13:44:02.753446,116.28
2023-10-01T13:44:03.319649,119.04
2023-10-01T13:44:03.869360,119.88
2023-10-01T13:44:04.465554,120.12
2023-10-01T13:44:05.070917,121.14
2023-10-01T13:44:05.640617,123.84
2023-10-01T13:44:06.200321,124.2
2023-10-01T13:44:06.770018,126.72
2023-10-01T13:44:07.339712,127.44
2023-10-01T13:44:07.939394,128.52
2023-10-01T13:44:08.499096,130.42
2023-10-01T13:44:09.068793,132.12
2023-10-01T13:44:09.628003,132.71
2023-10-01T13:44:10.237682,135.72
2023-10-01T13:44:10.797384,133.92
2023-10-01T13:44:11.367078,137.88
2023-10-01T13:44:11.926295,138.96
2023-10-01T13:44:12.495995,139.68
2023-10-01T13:44:13.094189,139.26
2023-10-01T13:44:13.659898,142.34
2023-10-01T13:44:14.226614,142.92
2023-10-01T13:44:14.776471,143.86
2023-10-01T13:44:15.371969,147.09
2023-10-01T13:44:15.938182,147.06
2023-10-01T13:44:16.507885,147.96
2023-10-01T13:44:17.106079,151.2
2023-10-01T13:44:17.715760,151.41
2023-10-01T13:44:18.285457,153.72
2023-10-01T13:44:18.885137,153.26
2023-10-01T13:44:19.454832,154.8
2023-10-01T13:44:20.014535,156.96
2023-10-01T13:44:20.614216,158.76
2023-10-01T13:44:21.183912,162.52
2023-10-01T13:44:21.783102,161.48
2023-10-01T13:44:22.357017,163.24
2023-10-01T13:44:22.956697,164.68
2023-10-01T13:44:23.526394,165.24
2023-10-01T13:44:24.126075,167.4
2023-10-01T13:44:24.695771,168.1
2023-10-01T13:44:25.291079,170.47
2023-10-01T13:44:25.860782,169.56
2023-10-01T13:44:26.460463,172.8
2023-10-01T13:44:27.030157,174.07
2023-10-01T13:44:27.589861,175.14
2023-10-01T13:44:28.199536,174.97
2023-10-01T13:44:28.769230,176.04
2023-10-01T13:44:29.328934,179.82
2023-10-01T13:44:29.898630,180.0
2023-10-01T13:44:30.498311,181.08
2023-10-01T13:44:31.058014,185.04
2023-10-01T13:44:31.667689,185.59
2023-10-01T13:44:32.226906,187.2
2023-10-01T13:44:32.796607,185.76
2023-10-01T13:44:33.355825,188.83
2023-10-01T13:44:33.922038,190.12
2023-10-01T13:44:34.531720,193.32
2023-10-01T13:44:35.095084,192.96
2023-10-01T13:44:35.700112,194.04
2023-10-01T13:44:36.298306,196.4
2023-10-01T13:44:36.907989,200.06
2023-10-01T13:44:37.477684,197.8
2023-10-01T13:44:38.037385,199.84
2023-10-01T13:44:38.607083,199.44
2023-10-01T13:44:39.206763,204.53
2023-10-01T13:44:39.805961,204.12
2023-10-01T13:44:40.415642,204.68
2023-10-01T13:44:40.985339,207.0
2023-10-01T13:44:41.585020,208.18
2023-10-01T13:44:42.154716,208.8
2023-10-01T13:44:42.714418,210.9
2023-10-01T13:44:43.284114,213.66
2023-10-01T13:44:43.843816,214.2
2023-10-01T13:44:44.403516,215.64
2023-10-01T13:44:44.973213,215.64
2023-10-01T13:44:45.533039,217.72
2023-10-01T13:44:46.142721,217.58
2023-10-01T13:44:46.740915,219.96
2023-10-01T13:44:47.306629,221.4
2023-10-01T13:44:47.876332,224.64
2023-10-01T13:44:48.474526,223.2
2023-10-01T13:44:49.044229,224.64
2023-10-01T13:44:49.643910,226.93
2023-10-01T13:44:50.213606,227.16
2023-10-01T13:44:50.783302,229.5
2023-10-01T13:44:51.382981,232.54
2023-10-01T13:44:51.952679,232.02
2023-10-01T13:44:52.512381,234.23
2023-10-01T13:44:53.111578,235.8
2023-10-01T13:44:53.681282,237.24
2023-10-01T13:44:54.280479,237.24
2023-10-01T13:44:54.846195,238.68
2023-10-01T13:44:55.455876,240.96
2023-10-01T13:44:56.023490,240.84
2023-10-01T13:44:56.580205,244.93
2023-10-01T13:44:57.149906,243.36
2023-10-01T13:44:57.709125,244.67
2023-10-01T13:44:58.318806,246.73
2023-10-01T13:44:58.888502,250.31
2023-10-01T13:44:59.448204,250.92
2023-10-01T13:45:00.007906,251.64
2023-10-01T13:45:00.577602,253.8
2023-10-01T13:45:01.136819,255.24
2023-10-01T13:45:01.746499,254.34
2023-10-01T13:45:02.344193,254.52
2023-10-01T13:45:02.910409,257.04
2023-10-01T13:45:03.480113,258.48
2023-10-01T13:45:04.038830,260.18
2023-10-01T13:45:04.608533,258.38
2023-10-01T13:45:05.207229,261.98
2023-10-01T13:45:05.777090,263.09
2023-10-01T13:45:06.346789,265.23
2023-10-01T13:45:06.906491,266.48
2023-10-01T13:45:07.466192,267.57
2023-10-01T13:45:08.035886,270.09000000000003
2023-10-01T13:45:08.634083,266.06
2023-10-01T13:45:09.199792,271.08
2023-10-01T13:45:09.769490,271.62
2023-10-01T13:45:10.328710,274.32
2023-10-01T13:45:10.938390,276.84000000000003
2023-10-01T13:45:11.498092,276.84000000000003
2023-10-01T13:45:12.067789,276.84000000000003
2023-10-01T13:45:12.637485,278.28
2023-10-01T13:45:13.197187,280.8
2023-10-01T13:45:13.755901,279.88
2023-10-01T13:45:14.325601,283.32
2023-10-01T13:45:14.924297,283.06
2023-10-01T13:45:15.493999,283.11
2023-10-01T13:45:16.063702,287.46
2023-10-01T13:45:16.623403,288.0
2023-10-01T13:45:17.222099,288.72
2023-10-01T13:45:17.787807,289.44
2023-10-01T13:45:18.357507,292.15999999999997
2023-10-01T13:45:18.916726,293.69
2023-10-01T13:45:19.526406,294.12
2023-10-01T13:45:20.086108,295.56
2023-10-01T13:45:20.655805,297.06
2023-10-01T13:45:21.253991,297.36
2023-10-01T13:45:21.823689,300.18
2023-10-01T13:45:22.423505,300.24
2023-10-01T13:45:22.989220,304.39
2023-10-01T13:45:23.558924,303.12
2023-10-01T13:45:24.118134,305.23
2023-10-01T13:45:24.687834,307.44
2023-10-01T13:45:25.247053,307.44
2023-10-01T13:45:25.816753,309.6
2023-10-01T13:45:26.377365,309.96
2023-10-01T13:45:26.987045,310.68
2023-10-01T13:45:27.545261,313.61
2023-10-01T13:45:28.114963,314.23
2023-10-01T13:45:28.674181,315.68
2023-10-01T13:45:29.243883,317.52
2023-10-01T13:45:29.803098,318.24
2023-10-01T13:45:30.412777,320.4
2023-10-01T13:45:31.011473,320.4
2023-10-01T13:45:31.621155,323.32
2023-10-01T13:45:32.190852,324.36
2023-10-01T13:45:32.790532,323.39
2023-10-01T13:45:33.390213,323.68
2023-10-01T13:45:33.999888,326.95
2023-10-01T13:45:34.569584,330.36
2023-10-01T13:45:35.170621,331.2
2023-10-01T13:45:35.729845,331.95
2023-10-01T13:45:36.334109,331.98
2023-10-01T13:45:36.899245,332.9
2023-10-01T13:45:37.508928,334.41
2023-10-01T13:45:38.068628,336.6
2023-10-01T13:45:38.638327,337.37
2023-10-01T13:45:39.236517,342.69
2023-10-01T13:45:39.846196,340.2
2023-10-01T13:45:40.415892,343.08
2023-10-01T13:45:41.015573,344.52
2023-10-01T13:45:41.585269,344.22
2023-10-01T13:45:42.144972,346.67
2023-10-01T13:45:42.744652,347.77
2023-10-01T13:45:43.354327,347.41
2023-10-01T13:45:43.924021,350.28
2023-10-01T13:45:44.483725,351.72
2023-10-01T13:45:45.053421,352.79
2023-10-01T13:45:45.609638,354.96
2023-10-01T13:45:46.219320,354.24
2023-10-01T13:45:46.777880,357.11
2023-10-01T13:45:47.387562,358.2
2023-10-01T13:45:47.946777,0.0
2023-10-01T13:45:48.556456,1.44
2023-10-01T13:45:49.116158,3.24
2023-10-01T13:45:49.685855,4.69
2023-10-01T13:45:50.284050,3.96
2023-10-01T13:45:50.849766,5.39
2023-10-01T13:45:51.459447,7.21
2023-10-01T13:45:52.018658,8.64
2023-10-01T13:45:52.588358,10.08
2023-10-01T13:45:53.148060,10.8
2023-10-01T13:45:53.757735,13.27
2023-10-01T13:45:54.317435,14.08
2023-10-01T13:45:54.887133,16.22
2023-10-01T13:45:55.446351,18.36
2023-10-01T13:45:56.016052,18.4
2023-10-01T13:45:56.575273,20.48
2023-10-01T13:45:57.184202,20.52
2023-10-01T13:45:57.783880,21.96
2023-10-01T13:45:58.353578,23.06
2023-10-01T13:45:58.952776,24.84
2023-10-01T13:45:59.518993,25.89
2023-10-01T13:46:00.088694,28.5
2023-10-01T13:46:00.686891,28.41
2023-10-01T13:46:01.296573,30.6
2023-10-01T13:46:01.866269,30.6
2023-10-01T13:46:02.425971,33.48
2023-10-01T13:46:03.025168,34.2
2023-10-01T13:46:03.590883,36.0
2023-10-01T13:46:04.160585,34.13
2023-10-01T13:46:04.758780,39.48
2023-10-01T13:46:05.324496,39.96
2023-10-01T13:46:05.934177,40.36
2023-10-01T13:46:06.533376,42.52
2023-10-01T13:46:07.107076,41.36
2023-10-01T13:46:07.663290,44.64
2023-10-01T13:46:08.232993,44.64
2023-10-01T13:46:08.791710,47.21
2023-10-01T13:46:09.401391,50.4
2023-10-01T13:46:10.000589,47.52
2023-10-01T13:46:10.570292,51.84
2023-10-01T13:46:11.169972,50.76
2023-10-01T13:46:11.737186,52.56
2023-10-01T13:46:12.326879,54.31
2023-10-01T13:46:12.885088,57.18
2023-10-01T13:46:13.454789,54.36
2023-10-01T13:46:14.014007,57.24
2023-10-01T13:46:14.583710,57.6
2023-10-01T13:46:15.142428,59.4
2023-10-01T13:46:15.712132,60.78
2023-10-01T13:46:16.271350,61.56
2023-10-01T13:46:16.841053,65.88
2023-10-01T13:46:17.444134,63.9
2023-10-01T13:46:18.013830,65.75
2023-10-01T13:46:18.569545,69.63
2023-10-01T13:46:19.139247,68.04
2023-10-01T13:46:19.705102,69.12
2023-10-01T13:46:20.263318,73.01
2023-10-01T13:46:20.833020,72.36
2023-10-01T13:46:21.391733,74.59
2023-10-01T13:46:22.001414,76.32
2023-10-01T13:46:22.600348,76.76
2023-10-01T13:46:23.210022,77.04
2023-10-01T13:46:23.809703,80.8
2023-10-01T13:46:24.375906,82.72
2023-10-01T13:46:24.985585,81.72
2023-10-01T13:46:25.544803,83.52
2023-10-01T13:46:26.114505,84.44
2023-10-01T13:46:26.673722,87.47
2023-10-01T13:46:27.283405,88.2
2023-10-01T13:46:27.850259,89.19
2023-10-01T13:46:28.408970,90.18
2023-10-01T13:46:29.018650,91.8
2023-10-01T13:46:29.615848,94.15
2023-10-01T13:46:30.182065,93.87
2023-10-01T13:46:30.791745,94.41
2023-10-01T13:46:31.389933,95.4
2023-10-01T13:46:31.999612,96.48
2023-10-01T13:46:32.569308,98.64
2023-10-01T13:46:33.168989,100.18
2023-10-01T13:46:33.768669,100.8
2023-10-01T13:46:34.378342,102.86
2023-10-01T13:46:34.979126,103.32
2023-10-01T13:46:35.544502,106.38
2023-10-01T13:46:36.108517,106.09
2023-10-01T13:46:36.672852,108.72
2023-10-01T13:46:37.238981,108.36
2023-10-01T13:46:37.803207,112.66
2023-10-01T13:46:38.366334,113.33
2023-10-01T13:46:38.939035,113.04
2023-10-01T13:46:39.495251,114.61
2023-10-01T13:46:40.104932,115.08
2023-10-01T13:46:40.664149,115.02
2023-10-01T13:46:41.273831,118.32
2023-10-01T13:46:41.843528,120.96
2023-10-01T13:46:42.403227,122.77
2023-10-01T13:46:42.962446,119.76
2023-10-01T13:46:43.532150,123.18
2023-10-01T13:46:44.091851,124.09
2023-10-01T13:46:44.661549,126.72
2023-10-01T13:46:45.259742,126.0
2023-10-01T13:46:45.825959,128.16
2023-10-01T13:46:46.395660,129.6
2023-10-01T13:46:46.954380,130.65
2023-10-01T13:46:47.524083,129.6
2023-10-01T13:46:48.083570,133.92
2023-10-01T13:46:48.653273,136.58
2023-10-01T13:46:49.251469,134.64
2023-10-01T13:46:49.821172,137.43
2023-10-01T13:46:50.420365,139.32
2023-10-01T13:46:51.030046,139.9
2023-10-01T13:46:51.639719,142.12
2023-10-01T13:46:52.239402,143.64
2023-10-01T13:46:52.809099,144.0
2023-10-01T13:46:53.408777,145.29
2023-10-01T13:46:53.978476,147.6
2023-10-01T13:46:54.534188,147.66
2023-10-01T13:46:55.143872,147.6
2023-10-01T13:46:55.703573,148.95
2023-10-01T13:46:56.273269,153.36
2023-10-01T13:46:56.832488,154.65
2023-10-01T13:46:57.402189,156.24
2023-10-01T13:46:57.967244,156.04
2023-10-01T13:46:58.525962,156.08
2023-10-01T13:46:59.135644,159.12
2023-10-01T13:46:59.705340,160.8
2023-10-01T13:47:00.305021,161.64
2023-10-01T13:47:00.864723,161.28
2023-10-01T13:47:01.434419,163.08
2023-10-01T13:47:01.993637,166.13
2023-10-01T13:47:02.563338,165.07
2023-10-01T13:47:03.161527,166.87
2023-10-01T13:47:03.731229,167.04
2023-10-01T13:47:04.300925,171.72
2023-10-01T13:47:04.856632,172.8
2023-10-01T13:47:05.466311,172.28
2023-10-01T13:47:06.025529,172.8
2023-10-01T13:47:06.595232,175.5
2023-10-01T13:47:07.154451,174.98
2023-10-01T13:47:07.724154,178.92
2023-10-01T13:47:08.330522,177.48
2023-10-01T13:47:08.888738,180.0
2023-10-01T13:47:09.498420,181.08
2023-10-01T13:47:10.057137,183.78
2023-10-01T13:47:10.626841,183.6
2023-10-01T13:47:11.196537,187.04
2023-10-01T13:47:11.756239,186.84
2023-10-01T13:47:12.315941,188.28
2023-10-01T13:47:12.925615,188.64
2023-10-01T13:47:13.523809,191.33
2023-10-01T13:47:14.133489,191.16
2023-10-01T13:47:14.743166,193.32
2023-10-01T13:47:15.342846,194.4
2023-10-01T13:47:15.912541,195.84
2023-10-01T13:47:16.472244,196.56
2023-10-01T13:47:17.041941,199.8
2023-10-01T13:47:17.601642,198.76
2023-10-01T13:47:18.161344,203.04
2023-10-01T13:47:18.770371,204.48
2023-10-01T13:47:19.340068,204.48
2023-10-01T13:47:19.939748,205.92
2023-10-01T13:47:20.509443,203.56
2023-10-01T13:47:21.069147,208.71
2023-10-01T13:47:21.668340,207.93
2023-10-01T13:47:22.240592,208.44
2023-10-01T13:47:22.797809,209.82
2023-10-01T13:47:23.367510,212.4
2023-10-01T13:47:23.927214,213.84
2023-10-01T13:47:24.496911,213.2
2023-10-01T13:47:25.056613,215.35
2023-10-01T13:47:25.626309,216.36
2023-10-01T13:47:26.185026,220.68
2023-10-01T13:47:26.794708,218.08
2023-10-01T13:47:27.354409,221.54
2023-10-01T13:47:27.924106,222.48
2023-10-01T13:47:28.483325,221.98
2023-10-01T13:47:29.056985,222.12
2023-10-01T13:47:29.616687,225.72
2023-10-01T13:47:30.215884,227.2
2023-10-01T13:47:30.825566,226.75
2023-10-01T13:47:31.395260,229.19
2023-10-01T13:47:31.954964,230.76
2023-10-01T13:47:32.524660,230.76
2023-10-01T13:47:33.124341,233.28
2023-10-01T13:47:33.694039,235.19
2023-10-01T13:47:34.293717,235.8
2023-10-01T13:47:34.863412,236.64
2023-10-01T13:47:35.463095,238.32
2023-10-01T13:47:36.032791,238.08
2023-10-01T13:47:36.592493,243.01
2023-10-01T13:47:37.151712,241.2
2023-10-01T13:47:37.721415,241.8
2023-10-01T13:47:38.281117,245.5
2023-10-01T13:47:38.850558,243.59
2023-10-01T13:47:39.449251,246.85
2023-10-01T13:47:40.014967,248.54
2023-10-01T13:47:40.584670,247.43
2023-10-01T13:47:41.182865,249.01
2023-10-01T13:47:41.752568,253.08
2023-10-01T13:47:42.322265,250.59
2023-10-01T13:47:42.881966,253.08
2023-10-01T13:47:43.451662,254.52
2023-10-01T13:47:44.011365,257.76
2023-10-01T13:47:44.610059,258.48
2023-10-01T13:47:45.179762,258.58
2023-10-01T13:47:45.778950,259.32
2023-10-01T13:47:46.345163,261.98
2023-10-01T13:47:46.954845,262.41
2023-10-01T13:47:47.514064,266.12
2023-10-01T13:47:48.083766,263.62
2023-10-01T13:47:48.681959,266.49
2023-10-01T13:47:49.257163,268.2
2023-10-01T13:47:49.816865,269.46
2023-10-01T13:47:50.386559,271.8
2023-10-01T13:47:50.946263,271.08
2023-10-01T13:47:51.505965,273.6
2023-10-01T13:47:52.075661,275.4
2023-10-01T13:47:52.634881,275.4
2023-10-01T13:47:53.244563,277.56
2023-10-01T13:47:53.803780,279.36
2023-10-01T13:47:54.413460,280.08
2023-10-01T13:47:54.983159,281.44
2023-10-01T13:47:55.542861,282.15999999999997
2023-10-01T13:47:56.102079,282.96
2023-10-01T13:47:56.671782,286.2
2023-10-01T13:47:57.231000,286.71
2023-10-01T13:47:57.800702,290.15999999999997
2023-10-01T13:47:58.359918,289.51
2023-10-01T13:47:58.929619,290.15999999999997
2023-10-01T13:47:59.535704,291.53
2023-10-01T13:48:00.093916,292.12
2023-10-01T13:48:00.663617,293.11
2023-10-01T13:48:01.261812,294.84000000000003
2023-10-01T13:48:01.831515,296.58
2023-10-01T13:48:02.401210,298.08
2023-10-01T13:48:02.957427,298.44
2023-10-01T13:48:03.567109,299.15999999999997
2023-10-01T13:48:04.126326,301.02
2023-10-01T13:48:04.736007,302.7
2023-10-01T13:48:05.295709,304.5
2023-10-01T13:48:05.905384,305.95
2023-10-01T13:48:06.475079,306.85
2023-10-01T13:48:07.034781,306.72
2023-10-01T13:48:07.592997,308.47
2023-10-01T13:48:08.162697,310.32
2023-10-01T13:48:08.722401,311.4
2023-10-01T13:48:09.292098,310.68
2023-10-01T13:48:09.857050,312.84000000000003
2023-10-01T13:48:10.415770,315.09000000000003
2023-10-01T13:48:11.025452,313.87
2023-10-01T13:48:11.584670,316.67
2023-10-01T13:48:12.154372,319.24
2023-10-01T13:48:12.752568,319.32
2023-10-01T13:48:13.362247,320.68
2023-10-01T13:48:13.931946,323.6
2023-10-01T13:48:14.488162,322.92
2023-10-01T13:48:15.057866,323.28
2023-10-01T13:48:15.616583,324.36
2023-10-01T13:48:16.186285,326.49
2023-10-01T13:48:16.745503,327.24
2023-10-01T13:48:17.315205,328.71
2023-10-01T13:48:17.913900,331.2
2023-10-01T13:48:18.480619,331.2
2023-10-01T13:48:19.090300,331.84
2023-10-01T13:48:19.648657,331.56
2023-10-01T13:48:20.218360,335.47
2023-10-01T13:48:20.817056,333.72
2023-10-01T13:48:21.386757,338.04
2023-10-01T13:48:21.946458,337.68
2023-10-01T13:48:22.520878,338.4
2023-10-01T13:48:23.080580,340.2
2023-10-01T13:48:23.640282,341.28
2023-10-01T13:48:24.209976,343.46
2023-10-01T13:48:24.808673,343.44
2023-10-01T13:48:25.418355,346.32
2023-10-01T13:48:25.988052,346.32
2023-10-01T13:48:26.547753,347.41
2023-10-01T13:48:27.146950,349.22
2023-10-01T13:48:27.716654,350.65
2023-10-01T13:48:28.286350,348.16
2023-10-01T13:48:28.856047,351.69
2023-10-01T13:48:29.415746,354.94
2023-10-01T13:48:29.977215,354.4
2023-10-01T13:48:30.535431,354.24
2023-10-01T13:48:31.145113,356.77
2023-10-01T13:48:31.704332,357.13
2023-10-01T13:48:32.314014,1.63
2023-10-01T13:48:32.873716,1.8
2023-10-01T13:48:33.443411,1.44
2023-10-01T13:48:34.002121,1.8
2023-10-01T13:48:34.571821,2.88
2023-10-01T13:48:35.174969,5.42
2023-10-01T13:48:35.744665,6.64
2023-10-01T13:48:36.300882,8.28
2023-10-01T13:48:36.910565,8.3
2023-10-01T13:48:37.469775,12.59
2023-10-01T13:48:38.039476,10.43
2023-10-01T13:48:38.638170,11.16
2023-10-01T13:48:39.247852,14.76
2023-10-01T13:48:39.848121,14.76
2023-10-01T13:48:40.421042,16.2
2023-10-01T13:48:41.016728,17.26
2023-10-01T13:48:41.582442,19.8
2023-10-01T13:48:42.152145,19.44
2023-10-01T13:48:42.710861,21.96
2023-10-01T13:48:43.276577,23.06
2023-10-01T13:48:43.846277,24.12
2023-10-01T13:48:44.404995,26.69
2023-10-01T13:48:45.014676,25.2
2023-10-01T13:48:45.573895,26.31
2023-10-01T13:48:46.143598,29.52
2023-10-01T13:48:46.741792,29.88
2023-10-01T13:48:47.351474,31.32
2023-10-01T13:48:47.921171,31.05
2023-10-01T13:48:48.476884,31.74
2023-10-01T13:48:49.046585,35.96
2023-10-01T13:48:49.605806,35.24
2023-10-01T13:48:50.170681,35.6
2023-10-01T13:48:50.740384,40.44
2023-10-01T13:48:51.338577,39.28
2023-10-01T13:48:51.904292,42.48
2023-10-01T13:48:52.513972,45.0
2023-10-01T13:48:53.073672,44.91
2023-10-01T13:48:53.683349,44.28
2023-10-01T13:48:54.253046,48.24
2023-10-01T13:48:54.852726,48.45
2023-10-01T13:48:55.450921,47.88
2023-10-01T13:48:56.020624,51.12
2023-10-01T13:48:56.590321,53.28
2023-10-01T13:48:57.146026,51.89
2023-10-01T13:48:57.715727,55.44
2023-10-01T13:48:58.313923,55.44
2023-10-01T13:48:58.883626,57.3
2023-10-01T13:48:59.483307,57.96
2023-10-01T13:49:00.049008,59.04
2023-10-01T13:49:00.657171,60.54
2023-10-01T13:49:01.266846,61.98
2023-10-01T13:49:01.823061,65.16
2023-10-01T13:49:02.432743,65.52
2023-10-01T13:49:02.991961,66.6
2023-10-01T13:49:03.561662,68.47
2023-10-01T13:49:04.120874,70.02
2023-10-01T13:49:04.730553,70.2
2023-10-01T13:49:05.290255,72.36
2023-10-01T13:49:05.899930,72.29
2023-10-01T13:49:06.459632,75.32
2023-10-01T13:49:07.029329,76.63
2023-10-01T13:49:07.627523,77.53
2023-10-01T13:49:08.234212,79.2
2023-10-01T13:49:08.803912,79.92
2023-10-01T13:49:09.362629,81.08
2023-10-01T13:49:09.972311,83.16
2023-10-01T13:49:10.531617,85.32
2023-10-01T13:49:11.101320,84.24
2023-10-01T13:49:11.700016,87.48
2023-10-01T13:49:12.269720,89.1
2023-10-01T13:49:12.839416,91.44
2023-10-01T13:49:13.395129,89.46
2023-10-01T13:49:13.964832,92.69
2023-10-01T13:49:14.523549,93.6
2023-10-01T13:49:15.133230,96.19
2023-10-01T13:49:15.702926,97.37
2023-10-01T13:49:16.302607,98.28
2023-10-01T13:49:16.901303,101.98
2023-10-01T13:49:17.471006,100.08
2023-10-01T13:49:18.070204,101.88
2023-10-01T13:49:18.635920,104.76
2023-10-01T13:49:19.245602,103.89
2023-10-01T13:49:19.805303,104.55
2023-10-01T13:49:20.375000,106.45
2023-10-01T13:49:20.933933,106.09
2023-10-01T13:49:21.543609,110.3
2023-10-01T13:49:22.103310,110.16
2023-10-01T13:49:22.668054,111.96
2023-10-01T13:49:23.277735,113.4
2023-10-01T13:49:23.836954,114.84
2023-10-01T13:49:24.446635,116.18
2023-10-01T13:49:25.006337,117.23
2023-10-01T13:49:25.576034,117.72
2023-10-01T13:49:26.135735,119.88
2023-10-01T13:49:26.705432,121.44
2023-10-01T13:49:27.264148,121.69
2023-10-01T13:49:27.833851,124.8
2023-10-01T13:49:28.403547,126.0
2023-10-01T13:49:28.963249,127.44
2023-10-01T13:49:29.561444,127.9
2023-10-01T13:49:30.131147,128.7
2023-10-01T13:49:30.700843,129.96
2023-10-01T13:49:31.263883,131.99
2023-10-01T13:49:31.820595,134.6
2023-10-01T13:49:32.390297,132.44
2023-10-01T13:49:32.949014,133.83
2023-10-01T13:49:33.518717,136.44
2023-10-01T13:49:34.088411,137.16
2023-10-01T13:49:34.648116,139.32
2023-10-01T13:49:35.207099,138.24
2023-10-01T13:49:35.772106,142.2
2023-10-01T13:49:36.336615,143.64
2023-10-01T13:49:36.907344,144.14
2023-10-01T13:49:37.465561,143.57
2023-10-01T13:49:38.035264,146.09
2023-10-01T13:49:38.594482,147.6
2023-10-01T13:49:39.204164,150.48
2023-10-01T13:49:39.763383,151.35
2023-10-01T13:49:40.329599,151.2
2023-10-01T13:49:40.919291,152.64
2023-10-01T13:49:41.477052,153.93
2023-10-01T13:49:42.086734,153.44
2023-10-01T13:49:42.645952,154.23
2023-10-01T13:49:43.255631,157.68
2023-10-01T13:49:43.815335,159.48
2023-10-01T13:49:44.425011,159.12
2023-10-01T13:49:44.984712,161.16
2023-10-01T13:49:45.554409,162.72
2023-10-01T13:49:46.113627,165.06
2023-10-01T13:49:46.683330,164.32
2023-10-01T13:49:47.282027,167.4
2023-10-01T13:49:47.851730,167.43
2023-10-01T13:49:48.421425,169.96
